Date,Price,Open,High,Low,Vol.,Change %
2/17/2023,"1,693.97","1,636.61","1,720.00","1,631.88",579.97K,3.24%
2/16/2023,"1,640.81","1,676.45","1,738.86","1,635.00",832.30K,-2.07%
2/15/2023,"1,675.47","1,556.19","1,676.93","1,542.67",581.18K,7.72%
2/14/2023,"1,555.44","1,505.88","1,565.16","1,494.26",668.95K,3.29%
2/13/2023,"1,505.90","1,515.18","1,525.56","1,464.12",643.15K,-0.63%
2/12/2023,"1,515.44","1,538.51","1,547.29","1,495.06",286.87K,-1.49%
2/11/2023,"1,538.33","1,513.05","1,542.65","1,508.06",289.67K,1.62%
2/10/2023,"1,513.80","1,544.54","1,554.19","1,499.52",484.68K,-2.04%
2/9/2023,"1,545.34","1,651.01","1,656.00","1,531.22",658.00K,-6.40%
2/8/2023,"1,651.02","1,672.42","1,694.32","1,631.14",417.97K,-1.22%
2/7/2023,"1,671.43","1,613.20","1,676.81","1,613.20",451.93K,3.58%
2/6/2023,"1,613.71","1,628.84","1,657.75","1,606.60",384.10K,-0.97%
2/5/2023,"1,629.45","1,666.09","1,671.90","1,612.70",413.57K,-2.25%
2/4/2023,"1,666.92","1,663.39","1,694.63","1,646.10",308.14K,0.19%
2/3/2023,"1,663.78","1,644.56","1,673.57","1,628.73",465.56K,1.35%
2/2/2023,"1,641.56","1,643.72","1,710.24","1,632.60",628.35K,-0.04%
2/1/2023,"1,642.18","1,585.51","1,647.28","1,560.22",474.68K,3.59%
1/31/2023,"1,585.25","1,566.00","1,602.00","1,562.03",348.47K,1.20%
1/30/2023,"1,566.50","1,644.81","1,647.32","1,540.29",595.08K,-4.83%
1/29/2023,"1,646.00","1,572.11","1,657.18","1,566.91",551.82K,4.63%
1/28/2023,"1,573.11","1,597.62","1,605.95","1,561.38",313.56K,-1.53%
1/27/2023,"1,597.61","1,602.14","1,620.12","1,560.24",512.50K,-0.31%
1/26/2023,"1,602.60","1,613.59","1,629.83","1,581.74",533.32K,-0.53%
1/25/2023,"1,611.22","1,553.98","1,638.98","1,523.70",646.45K,3.55%
1/24/2023,"1,555.97","1,626.00","1,641.20","1,539.60",462.28K,-4.34%
1/23/2023,"1,626.53","1,627.18","1,643.71","1,591.82",407.24K,-0.03%
1/22/2023,"1,627.01","1,626.68","1,662.10","1,609.36",431.74K,0.09%
1/21/2023,"1,625.49","1,655.36","1,678.51","1,622.88",494.56K,-2.08%
1/20/2023,"1,660.02","1,550.81","1,662.28","1,543.24",440.92K,7.02%
1/19/2023,"1,551.09","1,510.63","1,560.69","1,510.63",308.69K,2.64%
1/18/2023,"1,511.24","1,566.18","1,604.75","1,505.36",752.35K,-3.41%
1/17/2023,"1,564.63","1,576.60","1,603.29","1,544.30",506.70K,-0.78%
1/16/2023,"1,576.93","1,551.79","1,598.18","1,526.46",574.57K,1.56%
1/15/2023,"1,552.69","1,549.31","1,564.36","1,517.35",387.73K,0.17%
1/14/2023,"1,550.06","1,450.88","1,574.44","1,449.48",940.70K,6.84%
1/13/2023,"1,450.89","1,415.15","1,463.51","1,402.01",499.35K,2.46%
1/12/2023,"1,416.08","1,389.52","1,435.99","1,365.45",878.39K,1.89%
1/11/2023,"1,389.84","1,335.63","1,392.37","1,322.10",472.34K,4.10%
1/10/2023,"1,335.14","1,320.33","1,344.42","1,316.92",459.70K,1.11%
1/9/2023,"1,320.49","1,290.22","1,344.38","1,285.94",582.00K,2.50%
1/8/2023,"1,288.25","1,264.24","1,288.71","1,259.17",212.71K,1.93%
1/7/2023,"1,263.90","1,269.02","1,270.96","1,261.42",129.47K,-0.41%
1/6/2023,"1,269.13","1,251.49","1,274.82","1,240.34",342.41K,1.45%
1/5/2023,"1,250.94","1,256.76","1,259.05","1,242.90",272.83K,-0.47%
1/4/2023,"1,256.91","1,214.96","1,266.97","1,212.89",457.67K,3.49%
1/3/2023,"1,214.55","1,214.00","1,219.73","1,206.82",205.59K,0.05%
1/2/2023,"1,213.90","1,200.61","1,220.67","1,193.75",252.81K,1.12%
1/1/2023,"1,200.51","1,195.92","1,204.10","1,191.64",117.85K,0.41%
12/31/2022,"1,195.65","1,200.32","1,207.71","1,193.15",139.35K,-0.36%
12/30/2022,"1,199.99","1,200.50","1,202.11","1,186.08",266.04K,-0.07%
12/29/2022,"1,200.80","1,190.53","1,205.27","1,187.16",249.10K,0.91%
12/28/2022,"1,189.93","1,211.44","1,214.18","1,184.18",367.81K,-1.78%
12/27/2022,"1,211.55","1,228.19","1,233.10","1,202.04",262.62K,-1.31%
12/26/2022,"1,227.62","1,219.00","1,230.35","1,213.01",162.50K,0.74%
12/25/2022,"1,218.65","1,220.42","1,223.78","1,201.21",231.67K,-0.15%
12/24/2022,"1,220.44","1,219.98","1,226.19","1,214.70",123.68K,0.04%
12/23/2022,"1,219.99","1,218.06","1,228.35","1,212.81",278.70K,0.21%
12/22/2022,"1,217.46","1,213.37","1,229.34","1,185.24",336.84K,0.29%
12/21/2022,"1,213.92","1,216.89","1,218.62","1,205.45",245.72K,-0.27%
12/20/2022,"1,217.18","1,167.56","1,229.00","1,163.57",465.20K,4.23%
12/19/2022,"1,167.82","1,183.81","1,194.49","1,152.53",296.84K,-1.25%
12/18/2022,"1,182.64","1,187.17","1,196.53","1,172.80",252.19K,-0.38%
12/17/2022,"1,187.15","1,165.99","1,189.17","1,162.75",328.93K,1.76%
12/16/2022,"1,166.67","1,266.11","1,279.27","1,156.86",751.43K,-7.86%
12/15/2022,"1,266.26","1,307.42","1,311.05","1,260.88",390.14K,-3.13%
12/14/2022,"1,307.24","1,319.57","1,348.41","1,302.73",554.42K,-1.02%
12/13/2022,"1,320.73","1,275.45","1,344.99","1,255.76",659.38K,3.59%
12/12/2022,"1,274.98","1,262.18","1,278.35","1,241.40",363.82K,0.92%
12/11/2022,"1,263.39","1,266.34","1,282.82","1,258.63",180.41K,-0.25%
12/10/2022,"1,266.61","1,262.87","1,281.17","1,259.97",182.25K,0.30%
12/9/2022,"1,262.85","1,279.91","1,290.97","1,257.02",405.99K,-1.36%
12/8/2022,"1,280.24","1,231.58","1,289.71","1,223.24",406.66K,4.00%
12/7/2022,"1,231.03","1,271.57","1,275.18","1,221.10",398.58K,-3.16%
12/6/2022,"1,271.25","1,259.44","1,273.99","1,243.75",301.65K,0.93%
12/5/2022,"1,259.54","1,279.17","1,303.84","1,248.68",391.61K,-1.58%
12/4/2022,"1,279.73","1,240.11","1,284.19","1,240.11",324.79K,3.17%
12/3/2022,"1,240.44","1,295.88","1,302.56","1,237.83",347.14K,-4.26%
12/2/2022,"1,295.69","1,276.14","1,295.76","1,266.13",371.59K,1.54%
12/1/2022,"1,276.04","1,293.97","1,295.80","1,263.57",430.06K,-1.42%
11/30/2022,"1,294.39","1,216.66","1,304.93","1,213.42",815.68K,6.40%
11/29/2022,"1,216.54","1,167.70","1,226.49","1,159.76",512.06K,4.18%
11/28/2022,"1,167.71","1,192.32","1,199.06","1,151.99",478.86K,-2.15%
11/27/2022,"1,193.35","1,205.23","1,222.80","1,191.11",286.39K,-0.98%
11/26/2022,"1,205.14","1,199.48","1,229.16","1,196.93",379.95K,0.59%
11/25/2022,"1,198.08","1,203.38","1,204.75","1,172.72",391.32K,-0.47%
11/24/2022,"1,203.74","1,184.69","1,217.43","1,180.90",486.12K,1.51%
11/23/2022,"1,185.79","1,138.12","1,189.13","1,128.59",637.35K,4.04%
11/22/2022,"1,139.78","1,107.10","1,141.61","1,077.90",748.98K,2.92%
11/21/2022,"1,107.49","1,142.49","1,143.96","1,082.01",922.55K,-3.10%
11/20/2022,"1,142.88","1,217.25","1,226.13","1,135.72",531.15K,-6.14%
11/19/2022,"1,217.67","1,207.73","1,231.15","1,206.81",209.69K,0.86%
11/18/2022,"1,207.34","1,222.07","1,225.41","1,201.53",363.37K,0.03%
11/17/2022,"1,207.00","1,217.54","1,227.76","1,185.58",532.95K,0.07%
11/16/2022,"1,206.19","1,252.81","1,267.62","1,188.81",666.32K,-3.77%
11/15/2022,"1,253.46","1,243.50","1,289.21","1,235.47",632.85K,0.87%
11/14/2022,"1,242.63","1,222.09","1,288.97","1,175.37",934.59K,1.74%
11/13/2022,"1,221.41","1,256.95","1,274.23","1,205.61",547.46K,-2.77%
11/12/2022,"1,256.22","1,288.51","1,291.37","1,239.33",547.79K,-2.52%
11/11/2022,"1,288.72","1,298.33","1,307.24","1,202.86",1.31M,-0.80%
11/10/2022,"1,299.17","1,101.02","1,347.07","1,089.03",1.98M,18.03%
11/9/2022,"1,100.68","1,332.97","1,337.08","1,076.30",2.50M,-17.57%
11/8/2022,"1,335.23","1,568.03","1,576.01","1,244.08",2.34M,-14.82%
11/7/2022,"1,567.46","1,567.22","1,608.00","1,547.17",642.61K,-0.23%
11/6/2022,"1,571.03","1,626.78","1,637.29","1,565.64",414.50K,-3.44%
11/5/2022,"1,627.00","1,645.31","1,664.42","1,623.52",351.23K,-1.09%
11/4/2022,"1,645.01","1,530.81","1,666.22","1,528.55",935.52K,7.45%
11/3/2022,"1,531.01","1,517.67","1,558.74","1,515.74",560.29K,0.79%
11/2/2022,"1,519.08","1,578.66","1,618.85","1,503.34",981.52K,-3.83%
11/1/2022,"1,579.63","1,572.75","1,609.23","1,564.67",527.44K,0.43%
10/31/2022,"1,572.86","1,590.71","1,634.10","1,550.70",810.30K,-1.11%
10/30/2022,"1,590.45","1,619.92","1,638.41","1,577.24",476.15K,-1.80%
10/29/2022,"1,619.61","1,554.03","1,660.00","1,548.82",914.09K,4.20%
10/28/2022,"1,554.40","1,514.12","1,572.59","1,490.12",859.14K,2.66%
10/27/2022,"1,514.17","1,564.83","1,575.90","1,508.23",869.62K,-3.32%
10/26/2022,"1,566.13","1,461.00","1,589.69","1,458.64",1.24M,7.30%
10/25/2022,"1,459.53","1,343.62","1,522.29","1,335.36",1.13M,8.61%
10/24/2022,"1,343.88","1,363.68","1,369.31","1,324.22",611.84K,-1.49%
10/23/2022,"1,364.19","1,314.04","1,370.93","1,301.77",432.28K,3.85%
10/22/2022,"1,313.62","1,300.42","1,318.74","1,294.59",221.77K,1.07%
10/21/2022,"1,299.75","1,282.54","1,306.24","1,257.94",468.12K,1.32%
10/20/2022,"1,282.82","1,285.36","1,310.45","1,272.75",428.51K,-0.20%
10/19/2022,"1,285.34","1,310.75","1,313.47","1,282.48",368.62K,-1.94%
10/18/2022,"1,310.81","1,332.72","1,341.21","1,287.51",572.72K,-1.55%
10/17/2022,"1,331.40","1,305.59","1,338.38","1,296.43",459.86K,1.95%
10/16/2022,"1,305.95","1,274.67","1,314.51","1,274.67",293.27K,2.43%
10/15/2022,"1,274.93","1,297.08","1,301.47","1,264.87",287.11K,-1.68%
10/14/2022,"1,296.75","1,287.28","1,342.04","1,284.09",669.75K,0.73%
10/13/2022,"1,287.30","1,294.50","1,299.70","1,196.64",945.59K,-0.56%
10/12/2022,"1,294.57","1,280.20","1,305.50","1,275.79",369.73K,1.14%
10/11/2022,"1,279.96","1,288.36","1,297.53","1,269.37",429.42K,-0.78%
10/10/2022,"1,290.03","1,323.14","1,337.56","1,288.65",393.66K,-2.52%
10/9/2022,"1,323.42","1,315.28","1,328.54","1,308.18",186.23K,0.64%
10/8/2022,"1,315.05","1,330.77","1,336.65","1,304.07",203.43K,-1.21%
10/7/2022,"1,331.09","1,351.95","1,361.20","1,319.21",492.04K,-1.56%
10/6/2022,"1,352.16","1,351.51","1,382.99","1,347.80",573.96K,0.01%
10/5/2022,"1,352.05","1,361.79","1,364.00","1,317.54",483.49K,-0.69%
10/4/2022,"1,361.50","1,323.22","1,367.13","1,318.77",476.23K,2.88%
10/3/2022,"1,323.40","1,277.01","1,329.17","1,266.93",483.78K,3.75%
10/2/2022,"1,275.52","1,311.79","1,317.41","1,272.35",371.50K,-2.76%
10/1/2022,"1,311.78","1,327.78","1,333.57","1,303.19",252.11K,-1.27%
9/30/2022,"1,328.72","1,336.13","1,372.48","1,316.51",740.74K,-0.55%
9/29/2022,"1,336.10","1,337.94","1,351.60","1,289.64",770.56K,-0.09%
9/28/2022,"1,337.35","1,329.00","1,354.65","1,261.29",919.43K,0.69%
9/27/2022,"1,328.17","1,336.22","1,399.49","1,305.56",860.65K,-0.66%
9/26/2022,"1,337.01","1,295.18","1,338.82","1,279.67",798.76K,3.31%
9/25/2022,"1,294.21","1,316.85","1,335.71","1,271.90",515.97K,-1.73%
9/24/2022,"1,317.00","1,327.86","1,348.92","1,308.06",517.13K,-0.83%
9/23/2022,"1,328.00","1,326.63","1,356.61","1,265.29",974.02K,0.15%
9/22/2022,"1,325.99","1,246.73","1,346.25","1,237.95",904.30K,6.26%
9/21/2022,"1,247.90","1,323.24","1,388.31","1,222.32",1.19M,-5.70%
9/20/2022,"1,323.32","1,375.96","1,384.42","1,315.30",658.12K,-3.83%
9/19/2022,"1,376.00","1,334.82","1,391.48","1,284.75",974.88K,3.06%
9/18/2022,"1,335.11","1,469.13","1,469.13","1,327.28",804.34K,-9.10%
9/17/2022,"1,468.69","1,433.11","1,475.05","1,409.44",421.59K,2.42%
9/16/2022,"1,433.95","1,474.94","1,483.34","1,411.08",693.48K,-2.62%
9/15/2022,"1,472.52","1,632.21","1,653.59","1,461.21",1.34M,-10.09%
9/14/2022,"1,637.85","1,574.63","1,646.08","1,556.95",764.36K,4.03%
9/13/2022,"1,574.39","1,716.08","1,751.19","1,562.19",1.13M,-8.28%
9/12/2022,"1,716.43","1,762.70","1,782.70","1,694.02",631.59K,-2.86%
9/11/2022,"1,766.99","1,775.84","1,786.76","1,722.53",409.26K,-0.41%
9/10/2022,"1,774.35","1,718.31","1,788.04","1,707.77",411.05K,3.23%
9/9/2022,"1,718.78","1,635.36","1,743.38","1,631.22",837.41K,5.14%
9/8/2022,"1,634.78","1,630.41","1,660.86","1,596.00",645.38K,0.32%
9/7/2022,"1,629.57","1,560.30","1,657.16","1,493.38",850.81K,4.60%
9/6/2022,"1,557.84","1,618.72","1,686.30","1,555.87",1.01M,-3.69%
9/5/2022,"1,617.49","1,579.06","1,628.78","1,557.67",503.49K,2.45%
9/4/2022,"1,578.86","1,557.35","1,580.72","1,541.18",296.58K,1.37%
9/3/2022,"1,557.57","1,574.65","1,581.55","1,536.06",321.44K,-1.12%
9/2/2022,"1,575.23","1,586.17","1,647.58","1,547.63",919.04K,-0.65%
9/1/2022,"1,585.48","1,554.56","1,597.48","1,514.78",728.68K,1.95%
8/31/2022,"1,555.18","1,525.06","1,616.98","1,525.06",949.31K,2.10%
8/30/2022,"1,523.22","1,551.63","1,605.36","1,475.59",1.00M,-1.89%
8/29/2022,"1,552.52","1,428.39","1,559.37","1,424.49",826.49K,8.86%
8/28/2022,"1,426.20","1,491.07","1,507.95","1,424.63",544.82K,-4.33%
8/27/2022,"1,490.76","1,508.26","1,518.12","1,449.19",756.59K,-1.14%
8/26/2022,"1,507.97","1,694.51","1,703.41","1,490.70",1.15M,-11.05%
8/25/2022,"1,695.34","1,655.87","1,720.89","1,654.73",602.95K,2.34%
8/24/2022,"1,656.64","1,665.31","1,691.29","1,606.04",744.71K,-0.53%
8/23/2022,"1,665.40","1,624.28","1,673.32","1,564.31",940.25K,2.37%
8/22/2022,"1,626.83","1,617.45","1,627.12","1,531.89",940.86K,0.53%
8/21/2022,"1,618.23","1,576.03","1,644.87","1,563.92",780.66K,2.71%
8/20/2022,"1,575.58","1,609.01","1,654.81","1,525.49",915.14K,-2.11%
8/19/2022,"1,609.52","1,846.19","1,846.91","1,607.66",1.42M,-12.84%
8/18/2022,"1,846.56","1,834.25","1,880.27","1,822.06",605.82K,0.67%
8/17/2022,"1,834.25","1,877.71","1,956.78","1,821.01",951.83K,-2.26%
8/16/2022,"1,876.68","1,898.49","1,914.06","1,856.40",622.79K,-1.24%
8/15/2022,"1,900.25","1,936.25","2,012.06","1,873.46",949.19K,-1.80%
8/14/2022,"1,935.03","1,983.08","2,028.43","1,909.47",569.54K,-2.45%
8/13/2022,"1,983.54","1,957.75","2,019.01","1,946.62",695.89K,1.33%
8/12/2022,"1,957.55","1,880.66","1,961.46","1,856.91",717.57K,4.11%
8/11/2022,"1,880.29","1,852.61","1,930.68","1,850.70",1.11M,1.45%
8/10/2022,"1,853.42","1,702.45","1,881.18","1,657.55",1.32M,8.85%
8/9/2022,"1,702.80","1,777.56","1,789.61","1,668.56",818.27K,-4.25%
8/8/2022,"1,778.35","1,699.74","1,813.17","1,694.81",781.51K,4.59%
8/7/2022,"1,700.27","1,690.64","1,728.97","1,669.40",440.09K,0.57%
8/6/2022,"1,690.56","1,735.36","1,749.44","1,687.95",523.51K,-2.72%
8/5/2022,"1,737.91","1,608.25","1,740.29","1,605.76",1.01M,8.15%
8/4/2022,"1,606.94","1,616.55","1,661.11","1,581.34",735.60K,-0.69%
8/3/2022,"1,618.04","1,630.76","1,682.28","1,591.57",777.72K,-0.82%
8/2/2022,"1,631.44","1,631.57","1,675.49","1,559.54",1.08M,0.08%
8/1/2022,"1,630.15","1,676.56","1,702.56","1,607.39",801.65K,-2.97%
7/31/2022,"1,680.07","1,697.31","1,753.41","1,667.34",695.92K,-0.93%
7/30/2022,"1,695.79","1,724.17","1,741.21","1,674.38",735.78K,-1.45%
7/29/2022,"1,720.74","1,724.62","1,764.69","1,658.16",1.21M,-0.31%
7/28/2022,"1,726.11","1,636.11","1,781.37","1,597.44",1.58M,5.51%
7/27/2022,"1,635.98","1,449.63","1,643.90","1,421.13",1.51M,12.76%
7/26/2022,"1,450.91","1,439.11","1,451.37","1,357.70",1.20M,0.85%
7/25/2022,"1,438.62","1,598.44","1,608.07","1,438.51",1.42M,-9.99%
7/24/2022,"1,598.22","1,548.90","1,659.76","1,547.82",1.01M,3.14%
7/23/2022,"1,549.56","1,535.01","1,596.01","1,490.17",851.32K,0.96%
7/22/2022,"1,534.78","1,575.38","1,645.01","1,520.41",1.17M,-2.60%
7/21/2022,"1,575.74","1,520.44","1,599.48","1,466.17",1.25M,3.64%
7/20/2022,"1,520.44","1,542.29","1,618.14","1,488.54",1.35M,-1.50%
7/19/2022,"1,543.67","1,583.31","1,619.81","1,494.75",1.85M,-2.59%
7/18/2022,"1,584.77","1,339.09","1,590.80","1,336.74",2.03M,18.46%
7/17/2022,"1,337.84","1,355.83","1,385.32","1,323.20",1.25M,-1.34%
7/16/2022,"1,355.97","1,231.15","1,399.56","1,192.09",1.49M,10.16%
7/15/2022,"1,230.92","1,192.83","1,284.94","1,182.19",1.47M,3.20%
7/14/2022,"1,192.78","1,114.20","1,209.98","1,072.42",1.61M,6.89%
7/13/2022,"1,115.93","1,039.72","1,116.24","1,012.57",2.04M,7.44%
7/12/2022,"1,038.63","1,095.73","1,097.76","1,036.00",1.26M,-5.27%
7/11/2022,"1,096.45","1,168.06","1,170.64","1,093.40",1.20M,-6.07%
7/10/2022,"1,167.35","1,217.12","1,219.23","1,155.40",1.02M,-4.07%
7/9/2022,"1,216.93","1,214.91","1,232.61","1,205.30",577.18K,0.03%
7/8/2022,"1,216.52","1,239.60","1,275.99","1,194.15",1.19M,-1.75%
7/7/2022,"1,238.19","1,186.57","1,252.76","1,163.93",1.00M,4.36%
7/6/2022,"1,186.48","1,133.22","1,201.78","1,112.09",1.21M,4.63%
7/5/2022,"1,134.03","1,149.84","1,170.80","1,079.38",1.40M,-1.50%
7/4/2022,"1,151.27","1,073.62","1,159.96","1,046.02",1.15M,7.19%
7/3/2022,"1,074.06","1,067.52","1,086.86","1,041.71",644.78K,0.70%
7/2/2022,"1,066.62","1,059.82","1,077.50","1,029.11",714.86K,0.73%
7/1/2022,"1,058.91","1,071.20","1,109.73","1,035.88",1.56M,-0.91%
6/30/2022,"1,068.66","1,100.01","1,106.00","1,000.89",1.42M,-2.81%
6/29/2022,"1,099.54","1,143.78","1,155.04","1,088.01",1.30M,-3.89%
6/28/2022,"1,144.02","1,191.91","1,234.79","1,137.70",1.10M,-3.93%
6/27/2022,"1,190.87","1,197.74","1,237.01","1,176.92",868.59K,-0.58%
6/26/2022,"1,197.82","1,242.64","1,276.78","1,196.04",884.36K,-3.54%
6/25/2022,"1,241.80","1,226.08","1,255.68","1,181.23",861.79K,1.36%
6/24/2022,"1,225.11","1,145.78","1,244.94","1,132.95",1.34M,7.06%
6/23/2022,"1,144.31","1,049.17","1,153.00","1,046.74",1.28M,9.08%
6/22/2022,"1,049.07","1,127.17","1,127.17","1,045.72",1.31M,-6.84%
6/21/2022,"1,126.06","1,128.00","1,192.85","1,110.85",1.31M,-0.20%
6/20/2022,"1,128.29","1,129.35","1,165.53","1,056.99",1.72M,-0.01%
6/19/2022,"1,128.45",994.81,"1,151.94",938.34,2.02M,13.35%
6/18/2022,995.58,"1,085.65","1,097.02",883.62,2.31M,-8.37%
6/17/2022,"1,086.58","1,069.98","1,116.54","1,052.31",1.22M,1.69%
6/16/2022,"1,068.54","1,239.65","1,254.25","1,052.60",1.45M,-13.68%
6/15/2022,"1,237.95","1,208.73","1,244.65","1,016.99",3.12M,2.23%
6/14/2022,"1,210.94","1,207.01","1,261.07","1,078.41",2.72M,0.38%
6/13/2022,"1,206.34","1,434.13","1,453.99","1,168.65",3.63M,-15.95%
6/12/2022,"1,435.29","1,533.29","1,541.83","1,430.97",1.56M,-6.28%
6/11/2022,"1,531.39","1,664.09","1,681.47","1,503.11",1.22M,-7.92%
6/10/2022,"1,663.02","1,787.36","1,803.72","1,657.30",955.13K,-6.99%
6/9/2022,"1,788.00","1,792.10","1,832.69","1,778.03",535.62K,-0.28%
6/8/2022,"1,792.96","1,812.54","1,837.38","1,766.89",941.29K,-1.10%
6/7/2022,"1,812.94","1,860.08","1,870.92","1,727.74",1.40M,-2.53%
6/6/2022,"1,860.00","1,807.58","1,919.35","1,804.74",804.36K,2.98%
6/5/2022,"1,806.14","1,806.15","1,829.09","1,773.48",371.98K,0.09%
6/4/2022,"1,804.57","1,775.23","1,815.16","1,748.87",388.27K,1.65%
6/3/2022,"1,775.22","1,833.97","1,843.18","1,741.14",741.38K,-3.24%
6/2/2022,"1,834.65","1,818.21","1,850.98","1,784.03",789.00K,0.94%
6/1/2022,"1,817.65","1,942.49","1,971.05","1,772.02",1.04M,-6.39%
5/31/2022,"1,941.78","1,999.39","2,015.00","1,929.13",751.05K,-2.83%
5/30/2022,"1,998.30","1,811.64","2,009.74","1,804.34",814.80K,10.19%
5/29/2022,"1,813.52","1,792.79","1,824.72","1,764.68",432.42K,1.19%
5/28/2022,"1,792.22","1,727.44","1,807.66","1,722.84",558.27K,3.94%
5/27/2022,"1,724.33","1,795.41","1,820.74","1,707.56",1.30M,-3.86%
5/26/2022,"1,793.48","1,943.03","1,964.97","1,744.99",1.17M,-7.69%
5/25/2022,"1,942.91","1,978.31","2,020.48","1,937.64",524.69K,-1.84%
5/24/2022,"1,979.40","1,975.01","1,992.64","1,914.53",534.11K,0.33%
5/23/2022,"1,972.98","2,041.27","2,086.17","1,959.59",636.08K,-3.44%
5/22/2022,"2,043.28","1,974.80","2,055.04","1,966.33",355.73K,3.45%
5/21/2022,"1,975.16","1,960.94","1,989.60","1,940.80",238.97K,0.78%
5/20/2022,"1,959.93","2,019.29","2,060.96","1,923.87",577.01K,-2.94%
5/19/2022,"2,019.33","1,914.03","2,039.71","1,903.70",741.66K,5.62%
5/18/2022,"1,911.83","2,089.35","2,108.67","1,909.81",631.28K,-8.57%
5/17/2022,"2,091.13","2,022.16","2,120.01","2,008.76",568.26K,3.37%
5/16/2022,"2,022.99","2,142.46","2,142.46","1,979.68",822.14K,-5.73%
5/15/2022,"2,146.00","2,056.48","2,161.29","2,001.70",514.29K,4.36%
5/14/2022,"2,056.34","2,012.25","2,068.49","1,952.05",563.94K,2.33%
5/13/2022,"2,009.55","1,956.16","2,145.99","1,941.34",1.13M,2.82%
5/12/2022,"1,954.45","2,087.04","2,190.20","1,800.00",2.31M,-5.98%
5/11/2022,"2,078.80","2,342.41","2,451.16","2,007.05",2.02M,-11.24%
5/10/2022,"2,342.04","2,228.68","2,455.19","2,202.08",1.55M,5.07%
5/9/2022,"2,229.10","2,519.91","2,529.19","2,229.10",1.57M,-11.54%
5/8/2022,"2,520.01","2,635.54","2,641.71","2,493.43",757.54K,-4.40%
5/7/2022,"2,636.02","2,692.94","2,703.09","2,588.99",371.49K,-2.11%
5/6/2022,"2,692.85","2,747.96","2,756.97","2,635.99",711.46K,-1.99%
5/5/2022,"2,747.49","2,941.56","2,952.72","2,725.78",734.89K,-6.57%
5/4/2022,"2,940.55","2,781.95","2,963.50","2,774.00",548.71K,5.72%
5/3/2022,"2,781.46","2,856.42","2,861.42","2,757.48",371.37K,-2.61%
5/2/2022,"2,855.98","2,825.71","2,879.63","2,780.00",521.74K,1.07%
5/1/2022,"2,825.64","2,728.62","2,846.96","2,721.28",442.52K,3.61%
4/30/2022,"2,727.10","2,817.13","2,841.05","2,715.95",367.77K,-3.18%
4/29/2022,"2,816.59","2,937.91","2,946.28","2,778.19",525.92K,-4.10%
4/28/2022,"2,937.10","2,888.96","2,977.49","2,856.35",537.38K,1.67%
4/27/2022,"2,888.94","2,810.84","2,915.85","2,795.80",489.15K,2.80%
4/26/2022,"2,810.34","3,010.71","3,032.35","2,767.46",531.10K,-6.50%
4/25/2022,"3,005.87","2,919.88","3,022.96","2,800.28",619.18K,2.87%
4/24/2022,"2,922.01","2,931.49","2,966.92","2,916.15",218.91K,-0.34%
4/23/2022,"2,931.94","2,962.60","2,977.34","2,917.79",187.51K,-1.05%
4/22/2022,"2,963.00","2,983.44","3,029.00","2,937.52",452.46K,-0.70%
4/21/2022,"2,984.00","3,076.03","3,176.64","2,951.71",562.65K,-3.00%
4/20/2022,"3,076.44","3,101.72","3,161.69","3,037.59",415.97K,-0.82%
4/19/2022,"3,101.97","3,055.42","3,128.70","3,030.34",358.62K,1.51%
4/18/2022,"3,055.80","2,989.10","3,068.84","2,887.77",510.24K,2.23%
4/17/2022,"2,989.19","3,061.34","3,081.14","2,983.17",243.71K,-2.28%
4/16/2022,"3,058.82","3,040.54","3,085.30","3,011.70",176.37K,0.54%
4/15/2022,"3,042.40","3,020.72","3,057.36","2,996.52",249.61K,0.68%
4/14/2022,"3,021.98","3,119.28","3,143.21","2,982.05",408.41K,-3.05%
4/13/2022,"3,116.93","3,030.25","3,128.32","2,999.53",419.10K,2.95%
4/12/2022,"3,027.65","2,981.98","3,081.81","2,951.78",579.52K,1.66%
4/11/2022,"2,978.08","3,200.66","3,213.44","2,953.82",693.47K,-6.98%
4/10/2022,"3,201.61","3,259.73","3,305.97","3,197.99",232.20K,-1.79%
4/9/2022,"3,260.00","3,191.21","3,268.11","3,181.94",212.24K,2.07%
4/8/2022,"3,193.93","3,229.22","3,311.44","3,174.12",502.42K,-1.08%
4/7/2022,"3,228.94","3,169.82","3,268.68","3,143.57",458.17K,1.88%
4/6/2022,"3,169.48","3,402.47","3,402.47","3,164.17",736.31K,-6.97%
4/5/2022,"3,407.03","3,519.52","3,554.98","3,401.00",397.75K,-3.22%
4/4/2022,"3,520.39","3,519.01","3,544.96","3,412.18",450.09K,-0.02%
4/3/2022,"3,521.13","3,446.00","3,579.96","3,414.61",381.60K,2.29%
4/2/2022,"3,442.29","3,451.18","3,529.92","3,436.01",499.88K,-0.41%
4/1/2022,"3,456.35","3,285.33","3,478.28","3,215.87",532.22K,5.30%
3/31/2022,"3,282.39","3,381.92","3,444.56","3,263.29",455.13K,-3.05%
3/30/2022,"3,385.69","3,400.05","3,445.93","3,333.46",356.07K,-0.48%
3/29/2022,"3,402.07","3,331.10","3,481.35","3,331.10",465.95K,2.19%
3/28/2022,"3,329.20","3,292.51","3,428.36","3,275.09",527.18K,1.02%
3/27/2022,"3,295.65","3,144.50","3,297.48","3,126.39",335.47K,4.75%
